order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO-15108,85,347,2024-09-20,2024-09-23,2024-09-27,284.12,4,71.03
SO-15109,29,135,2018-11-18,2018-11-23,2018-11-24,590.56,2,295.28
SO-10538,82,54,2021-07-02,2021-07-03,2021-07-08,97.39,1,97.39
SO-15114,40,231,2018-06-07,2018-06-16,2018-06-21,489.48,4,122.37
SO-15116,59,52,2021-04-27,2021-05-08,2021-05-16,1498.2,4,374.55
SO-15118,98,467,2022-05-16,2022-05-21,2022-05-26,709.36,4,177.34
SO-15120,77,138,2018-08-12,2018-08-20,2018-08-24,79.52,1,79.52
SO-15123,81,298,2024-11-17,2024-11-26,2024-12-03,56.25,1,56.25
SO-12790,96,497,2024-11-23,2024-11-28,2024-11-29,471.34,2,235.67
SO-11279,29,86,2022-10-14,2022-10-27,2022-11-03,746.22,3,248.74
SO-15128,31,45,2018-05-29,2018-05-31,2018-05-31,2700.75,5,540.15
SO-15129,42,116,2022-06-11,2022-06-12,2022-06-18,1499.46,3,499.82
SO-15131,77,154,2024-04-18,2024-04-25,2024-05-05,482.6,5,96.52
SO-15133,2,460,2020-10-06,2020-10-13,2020-10-14,3588.37,1,3588.37
SO-15134,57,249,2020-06-27,2020-07-08,2020-07-15,1408.86,3,469.62
SO-10529,57,271,2019-02-27,2019-03-01,2019-03-02,1597.88,4,399.47
SO-15137,79,13,2019-11-29,2019-12-01,2019-12-05,144.75,3,48.25
SO-15140,55,230,2021-02-18,2021-02-22,2021-02-25,644.94,2,322.47
SO-15143,44,192,2019-10-25,2019-10-29,2019-11-07,115.5,1,115.5
SO-15145,32,465,2018-01-06,2018-01-19,2018-01-19,1069.05,3,356.35
SO-15147,45,110,2022-04-30,2022-05-12,2022-05-13,2709.1,5,541.82
SO-15148,73,445,2021-05-27,2021-06-09,2021-06-15,65.94,2,32.97
SO-15149,102,383,2024-04-13,2024-04-27,2024-05-02,785.1,5,157.02
SO-15150,111,246,2022-05-09,2022-05-18,2022-05-25,228.43,1,228.43
SO-15153,26,406,2019-05-25,2019-06-07,2019-06-14,777.75,5,155.55
SO-14202,83,52,2023-05-11,2023-05-25,2023-05-28,192.48,3,64.16
SO-15158,4,202,2024-08-03,2024-08-12,2024-08-21,8857.58,2,4428.79
SO-15159,105,304,2024-01-01,2024-01-13,2024-01-22,105.6,4,26.4
SO-15161,47,249,2018-01-21,2018-02-04,2018-02-07,908.85,5,181.77
SO-15162,93,277,2022-06-07,2022-06-14,2022-06-23,106.12,2,53.06
SO-15164,4,319,2019-12-13,2019-12-20,2019-12-20,3303.76,1,3303.76
SO-15167,99,384,2018-08-15,2018-08-17,2018-08-22,467.8,4,116.95
SO-13363,101,130,2024-12-28,2025-01-08,2025-01-16,108.73,1,108.73
SO-15170,84,392,2020-03-02,2020-03-11,2020-03-15,138.84,4,34.71
SO-15173,105,288,2022-07-17,2022-07-25,2022-07-27,66.32,2,33.16
SO-15176,16,253,2023-03-25,2023-04-05,2023-04-08,9525.84,4,2381.46
SO-15177,78,71,2019-06-02,2019-06-04,2019-06-12,292.95,5,58.59
SO-15180,94,204,2021-03-23,2021-03-25,2021-04-01,135.64,4,33.91
SO-15181,20,98,2022-08-21,2022-08-26,2022-08-27,14122.48,4,3530.62
SO-15184,76,34,2022-08-23,2022-09-06,2022-09-13,241.72,4,60.43
SO-14267,9,366,2024-05-30,2024-06-11,2024-06-14,5552.28,2,2776.14
SO-15189,14,90,2022-04-08,2022-04-18,2022-04-21,9651.08,4,2412.77
SO-15190,24,161,2020-01-28,2020-02-07,2020-02-13,409.26,3,136.42
SO-15193,81,220,2024-01-30,2024-02-06,2024-02-14,61.02,1,61.02
SO-15194,29,24,2022-10-12,,2022-10-17,1454.95,5,290.99
SO-15196,41,360,2021-11-25,2021-12-05,2021-12-15,614.95,1,614.95
SO-15198,68,246,2024-11-02,2024-11-03,,147.93,3,49.31
SO-12018,31,240,2019-11-21,2019-11-23,2019-11-29,1177.38,2,588.69
SO-15201,42,261,2021-05-01,2021-05-03,2021-05-11,529.67,1,529.67
SO-15203,60,395,2020-07-20,2020-08-01,2020-08-08,2661.85,5,532.37
SO-10583,98,178,2018-10-04,2018-10-14,2018-10-24,371.84,2,185.92
SO-15208,28,201,2023-02-11,2023-02-12,2023-02-15,1720.4,5,344.08
SO-15210,14,53,2019-10-19,2019-10-25,2019-11-02,7577.55,3,2525.85
SO-15213,6,186,2022-06-18,2022-06-22,2022-06-22,14643.7,5,2928.74
SO-15216,72,72,2023-09-26,2023-10-04,2023-10-07,165.38,2,82.69
SO-15219,26,43,2019-12-05,2019-12-16,2019-12-23,345.5,2,172.75
SO-15221,20,95,2018-01-11,2018-01-19,2018-01-21,2923.98,1,2923.98
SO-15224,61,130,2018-10-12,2018-10-19,2018-10-29,385.92,2,192.96
SO-15226,42,34,2019-10-06,2019-10-16,,1680.24,3,560.08
SO-15227,5,263,2019-04-16,2019-04-26,2019-04-30,18236.75,5,3647.35
SO-12628,89,25,2018-02-22,2018-02-26,2018-03-04,17.63,1,17.63
SO-15229,1,362,2020-02-19,2020-03-01,2020-03-05,9143.42,2,4571.71
SO-15090,74,59,2022-11-16,2022-11-29,2022-12-08,119.06,2,59.53
SO-15233,51,114,2019-05-23,2019-05-30,2019-06-05,2196.6,5,439.32
SO-13391,27,440,2018-01-06,2018-01-11,,1842.75,3,614.25
SO-13752,75,238,2018-01-18,2018-01-19,2018-01-29,298.3,5,59.66
SO-15239,84,49,2023-06-30,2023-07-07,2023-07-11,64.26,2,32.13
SO-15242,17,152,2019-01-28,,2019-02-04,3063.75,1,3063.75
SO-15245,74,362,2022-08-30,2022-09-01,2022-09-04,50.44,1,50.44
SO-15246,90,84,2019-06-30,2019-07-11,2019-07-19,205.05,1,205.05
SO-15248,82,156,2020-08-20,2020-08-26,2020-08-30,105.09,1,105.09
SO-15249,44,383,2020-03-23,2020-04-02,2020-04-07,126.59,1,126.59
SO-15251,41,260,2022-11-19,2022-12-03,2022-12-05,2219.04,4,554.76
SO-15252,11,228,2021-02-05,,2021-02-23,4607.24,1,4607.24
SO-15255,103,260,2018-01-29,2018-02-10,2018-02-19,569.28,4,142.32
SO-15257,106,462,2019-06-22,2019-06-25,2019-07-04,43.96,2,21.98
SO-15260,94,187,2024-09-08,2024-09-11,2024-09-11,127.89,3,42.63
SO-15262,77,311,2018-12-28,2018-12-30,2019-01-09,191.26,2,95.63
SO-15265,40,389,2021-09-19,2021-09-27,2021-10-03,286.92,2,143.46
SO-15266,50,1,2024-02-29,2024-03-10,2024-03-15,549.95,5,109.99
SO-15268,85,476,2019-11-19,2019-11-22,2019-11-23,132.1,2,66.05
SO-15269,66,101,2021-01-20,2021-01-28,2021-02-03,452.01,1,452.01
SO-15272,93,117,2018-01-29,2018-02-09,2018-02-16,160.71,3,53.57
SO-15275,78,387,2023-05-17,2023-05-27,2023-06-05,131.56,2,65.78
SO-15276,101,439,2020-06-21,2020-06-25,2020-07-03,533.2,4,133.3
SO-15277,66,188,2024-04-16,2024-04-30,2024-05-09,2484.45,5,496.89
SO-12137,74,240,2022-06-10,2022-06-22,,57.12,1,57.12
SO-15280,76,146,2024-11-25,2024-12-05,2024-12-14,213.84,3,71.28
SO-15282,112,410,2021-06-22,2021-06-27,2021-06-28,84.54,1,84.54
SO-15283,50,328,2021-11-07,2021-11-12,2021-11-22,200.78,2,100.39
SO-15286,51,16,2020-11-27,2020-12-01,2020-12-06,2395.8,5,479.16
SO-15289,82,364,2024-05-14,2024-05-26,2024-05-26,403.32,4,100.83
SO-12130,110,161,2023-01-20,2023-01-29,2023-02-01,724.0,4,181.0
SO-15295,40,422,2020-06-12,2020-06-17,2020-06-27,145.7,1,145.7
SO-15298,86,51,2023-03-24,2023-04-01,2023-04-07,35.79,1,35.79
SO-15299,83,321,2018-01-11,2018-01-19,2018-01-27,294.8,5,58.96
SO-15302,65,165,2021-03-03,2021-03-04,2021-03-07,1246.34,2,623.17
SO-15304,88,393,2018-06-27,2018-07-09,2018-07-11,142.84,2,71.42
SO-15306,41,101,2019-10-12,2019-10-20,2019-10-23,1802.37,3,600.79
SO-15308,20,135,2024-08-30,2024-09-11,2024-09-11,6016.72,2,3008.36
SO-15310,55,406,2024-11-13,2024-11-19,2024-11-19,1400.85,5,280.17
SO-15311,20,19,2018-06-17,2018-06-24,2018-06-25,12532.72,4,3133.18
SO-15313,73,141,2023-04-10,2023-04-23,2023-04-29,38.71,1,38.71
SO-15316,12,490,2019-08-28,2019-09-05,2019-09-15,2419.81,1,2419.81
SO-15317,22,446,2019-09-05,2019-09-14,2019-09-24,4154.42,2,2077.21
SO-15319,72,356,2021-12-15,2021-12-19,2021-12-29,86.07,1,86.07
SO-15322,43,27,2019-06-01,2019-06-08,2019-06-11,369.75,3,123.25
SO-15325,40,473,2020-06-05,2020-06-09,2020-06-19,291.32,2,145.66
SO-15326,34,348,2022-08-11,2022-08-12,2022-08-12,1652.85,5,330.57
SO-15329,85,420,2019-08-06,2019-08-13,2019-08-22,65.63,1,65.63
SO-15331,44,347,2018-04-06,2018-04-13,2018-04-14,506.6,4,126.65
SO-15332,93,35,2021-10-27,2021-11-07,2021-11-08,94.34,2,47.17
SO-15335,5,235,2022-11-23,2022-12-03,2022-12-10,7610.22,2,3805.11
SO-15336,88,122,2020-08-05,2020-08-15,2020-08-25,89.09,1,89.09
SO-15339,19,58,2018-01-11,2018-01-25,2018-01-30,3239.64,2,1619.82
SO-14794,72,65,2019-08-19,2019-08-28,2019-08-31,295.76,4,73.94
SO-15343,72,166,2023-07-05,2023-07-17,2023-07-25,424.5,5,84.9
SO-10194,52,100,2019-09-10,2019-09-13,2019-09-23,1451.0,5,290.2
SO-15087,74,284,2018-08-06,2018-08-11,2018-08-15,227.92,4,56.98
SO-15348,53,7,2024-05-14,2024-05-21,2024-05-21,1452.92,4,363.23
SO-15350,105,176,2019-12-26,2020-01-01,2020-01-08,61.8,2,30.9
SO-15353,34,8,2022-12-14,2022-12-15,2022-12-24,1078.29,3,359.43
SO-15355,12,73,2024-11-23,2024-12-02,2024-12-10,10714.15,5,2142.83
SO-15358,8,408,2024-09-18,2024-09-21,2024-09-29,4091.76,2,2045.88
SO-15360,33,62,2022-11-28,2022-11-29,2022-11-29,776.25,3,258.75
SO-15361,43,199,2022-06-18,2022-06-27,2022-07-05,138.38,1,138.38
SO-13015,40,242,2024-06-22,2024-07-06,2024-07-11,129.21,1,129.21
SO-15365,18,286,2022-01-18,2022-01-22,,9409.02,3,3136.34
SO-12657,79,285,2020-12-07,2020-12-16,2020-12-16,253.65,5,50.73
SO-15369,88,205,2023-06-14,2023-06-28,2023-06-29,221.04,3,73.68
SO-15370,61,424,2021-03-14,2021-03-15,2021-03-19,352.32,2,176.16
SO-14837,49,232,2019-09-14,2019-09-25,2019-09-29,1372.56,4,343.14
SO-13907,87,241,2018-07-28,2018-08-11,2018-08-12,64.68,4,16.17
SO-15375,45,341,2021-03-29,2021-04-08,2021-04-15,1158.12,2,579.06
SO-15376,5,42,2018-02-18,2018-03-01,2018-03-03,18964.4,5,3792.88
SO-15378,35,332,2023-03-03,2023-03-14,2023-03-24,1482.15,3,494.05
SO-15381,58,384,2021-06-20,2021-06-25,2021-06-27,548.88,3,182.96
SO-15383,86,333,2019-11-10,2019-11-11,2019-11-15,30.84,1,30.84
SO-15385,6,482,2022-02-09,2022-02-11,2022-02-14,5424.08,2,2712.04
SO-15387,102,217,2022-06-08,2022-06-20,2022-06-29,804.15,5,160.83
SO-13916,108,272,2021-08-04,2021-08-10,2021-08-17,101.06,1,101.06
SO-10289,39,316,2022-05-21,2022-05-30,2022-06-07,485.37,1,485.37
SO-15394,52,88,2021-03-06,2021-03-18,2021-03-18,771.27,3,257.09
SO-13617,56,108,2020-01-19,2020-01-24,2020-01-29,149.88,2,74.94
SO-15398,89,493,2018-08-21,2018-09-02,2018-09-10,49.98,3,16.66
SO-15401,55,460,2023-09-27,2023-10-07,2023-10-15,946.65,3,315.55
SO-15404,53,61,2023-08-11,2023-08-22,2023-08-25,356.12,1,356.12
SO-15407,109,273,2018-02-04,2018-02-17,2018-02-17,394.34,2,197.17
SO-15409,85,478,2019-07-04,2019-07-05,2019-07-10,204.99,3,68.33
SO-15411,102,281,2019-02-22,2019-03-06,2019-03-15,377.48,2,188.74
SO-15414,33,312,2024-01-21,2024-01-26,2024-02-02,830.04,3,276.68
SO-15415,62,370,2024-02-22,2024-02-27,2024-03-08,442.76,4,110.69
SO-15417,24,256,2021-10-08,2021-10-17,2021-10-17,421.77,3,140.59
SO-15419,111,483,2022-10-19,2022-10-29,2022-11-06,1299.6,5,259.92
SO-15421,43,151,2021-02-15,2021-02-21,2021-03-01,426.12,3,142.04
SO-15422,15,471,2024-11-05,2024-11-08,,7722.04,2,3861.02
SO-15425,56,94,2023-02-02,2023-02-08,2023-02-18,92.44,1,92.44
SO-15428,78,14,2019-03-31,2019-04-03,2019-04-07,309.3,5,61.86
SO-15431,45,209,2019-05-02,2019-05-04,2019-05-09,2222.12,4,555.53
SO-13539,112,459,2018-09-12,2018-09-25,2018-10-02,90.32,1,90.32
SO-15433,14,194,2018-05-24,2018-05-27,2018-05-29,9812.48,4,2453.12
SO-15435,87,91,2023-07-09,2023-07-11,2023-07-19,66.36,4,16.59
SO-15437,54,97,2018-09-14,2018-09-27,2018-09-28,694.56,2,347.28
SO-15438,72,463,2023-06-23,2023-07-02,2023-07-02,292.96,4,73.24
SO-15441,43,263,2022-07-02,2022-07-09,2022-07-12,370.29,3,123.43
SO-15442,22,322,2024-03-06,2024-03-17,2024-03-25,3743.56,2,1871.78
SO-15445,70,196,2022-11-08,2022-11-18,2022-11-18,218.52,3,72.84
SO-15448,68,390,2021-06-24,2021-06-27,2021-07-05,271.25,5,54.25
SO-15450,5,169,2019-09-24,2019-09-25,2019-09-28,3539.01,1,3539.01
SO-15453,111,464,2023-03-01,2023-03-03,2023-03-05,535.54,2,267.77
SO-15455,67,224,2021-04-15,2021-04-18,2021-04-25,1522.8,4,380.7
SO-15457,24,242,2019-08-13,2019-08-22,2019-08-29,685.96,4,171.49
SO-15459,58,288,2020-07-16,2020-07-30,,953.16,4,238.29
SO-15462,30,422,2020-06-27,2020-07-02,2020-07-12,1162.41,3,387.47
SO-15464,62,125,2021-11-02,2021-11-09,2021-11-11,219.34,2,109.67
SO-15466,83,366,2018-05-30,2018-05-31,2018-06-04,176.55,3,58.85
SO-15467,17,398,2023-03-09,2023-03-13,2023-03-23,5812.68,2,2906.34
SO-15468,40,364,2019-10-31,2019-11-13,2019-11-17,158.83,1,158.83
SO-15470,67,310,2020-07-02,2020-07-12,2020-07-19,1573.92,4,393.48
SO-15473,69,438,2018-10-11,2018-10-17,2018-10-26,433.6,4,108.4
SO-15474,68,201,2021-11-07,2021-11-14,2021-11-23,44.9,1,44.9
SO-15476,96,344,2022-11-02,2022-11-10,2022-11-13,383.48,2,191.74
SO-15477,37,279,2024-10-02,2024-10-08,2024-10-13,909.6,5,181.92
SO-15479,21,123,2024-11-23,2024-11-28,2024-12-03,3249.45,5,649.89
SO-15481,5,250,2022-08-17,2022-08-18,2022-08-28,17282.45,5,3456.49
SO-15482,29,441,2020-09-30,2020-10-10,2020-10-18,289.77,1,289.77
SO-15484,19,279,2020-07-05,2020-07-09,2020-07-14,7797.08,4,1949.27
SO-15485,5,277,2018-03-11,2018-03-13,2018-03-18,6061.68,2,3030.84
SO-15487,3,67,2023-01-17,2023-01-25,2023-01-27,15435.4,5,3087.08
SO-15490,56,338,2024-12-18,2024-12-24,2024-12-31,420.45,5,84.09
SO-15492,79,292,2022-02-28,2022-03-06,2022-03-06,146.28,3,48.76
SO-15495,91,324,2018-12-06,2018-12-14,2018-12-15,660.24,3,220.08
SO-10524,72,115,2024-12-31,2025-01-06,2025-01-08,198.63,3,66.21
SO-15268,86,397,2023-12-10,2023-12-21,2023-12-29,69.38,2,34.69
SO-13288,81,364,2020-01-28,2020-01-30,2020-02-03,162.72,3,54.24
SO-13125,102,414,2019-07-10,2019-07-18,2019-07-28,711.4,4,177.85
SO-15503,39,487,2018-08-21,2018-08-25,2018-08-30,935.5,2,467.75
SO-11283,37,5,2019-12-10,2019-12-20,2019-12-23,671.88,4,167.97
SO-15506,23,409,2018-12-29,2019-01-12,2019-01-20,326.55,1,326.55
SO-10640,75,291,2018-09-08,2018-09-20,2018-09-20,219.12,3,73.04
SO-12103,42,155,2022-07-24,2022-07-25,2022-07-26,3351.3,5,670.26
SO-15512,94,120,2020-12-09,2020-12-22,2020-12-30,117.66,3,39.22
SO-11155,89,91,2023-03-07,2023-03-14,2023-03-22,52.48,4,13.12
SO-15515,4,396,2019-11-09,2019-11-19,2019-11-20,7761.26,2,3880.63
SO-10956,72,18,2019-10-29,2019-11-08,2019-11-16,321.2,5,64.24
SO-15520,53,155,2022-01-16,2022-01-19,2022-01-22,356.73,1,356.73
SO-15164,20,36,2020-06-07,2020-06-11,2020-06-16,15714.96,4,3928.74
SO-10167,98,221,2022-06-22,2022-06-30,2022-06-30,700.44,3,233.48
SO-15525,2,440,2020-06-10,2020-06-22,2020-06-30,13405.55,5,2681.11
SO-15527,5,165,2018-05-04,,2018-05-09,7323.52,2,3661.76
SO-15529,76,189,2022-10-27,2022-10-28,2022-11-04,60.05,1,60.05
SO-14739,64,233,2021-11-21,2021-12-04,2021-12-06,307.86,3,102.62
SO-15535,27,61,2022-06-04,2022-06-05,2022-06-08,2492.32,4,623.08
SO-15538,96,394,2018-08-13,2018-08-19,2018-08-26,245.34,1,245.34
SO-15539,8,218,2022-06-23,2022-07-07,2022-07-14,1523.95,1,1523.95
SO-12348,51,352,2024-10-12,2024-10-16,2024-10-18,828.64,2,414.32
SO-15544,105,5,2018-04-19,2018-04-29,2018-05-06,29.06,1,29.06
SO-15545,39,111,2018-05-06,2018-05-19,2018-05-25,1772.22,3,590.74
SO-15548,89,270,2024-03-11,2024-03-15,2024-03-24,27.78,2,13.89
SO-15550,24,73,2023-11-19,2023-12-03,2023-12-08,822.75,5,164.55
SO-15553,36,183,2021-07-19,2021-08-02,2021-08-03,553.26,2,276.63
SO-15554,28,471,2021-06-27,2021-07-06,2021-07-08,688.78,2,344.39
SO-15556,26,203,2024-04-23,2024-05-07,,285.2,2,142.6
SO-15557,53,131,2022-12-04,2022-12-10,2022-12-18,939.99,3,313.33
SO-10191,92,137,2019-02-07,2019-02-14,2019-02-17,95.28,4,23.82
SO-15561,22,295,2022-12-17,2022-12-25,2022-12-31,1731.6,1,1731.6
SO-15562,96,398,2021-01-08,2021-01-13,2021-01-14,628.08,3,209.36
SO-14614,49,457,2018-10-08,2018-10-10,2018-10-16,1909.45,5,381.89
SO-15567,10,46,2023-10-17,,2023-10-29,13607.24,4,3401.81
SO-15570,35,195,2021-12-07,2021-12-12,2021-12-14,1890.12,4,472.53
SO-15571,64,232,2019-01-02,2019-01-07,2019-01-07,179.0,2,89.5
SO-13499,44,434,2024-05-09,,2024-05-25,508.84,4,127.21
SO-15574,77,490,2022-08-22,2022-09-02,2022-09-04,174.72,2,87.36
SO-15577,61,465,2020-12-29,2021-01-09,2021-01-11,203.19,1,203.19
SO-15578,50,409,2023-12-13,2023-12-17,2023-12-25,339.21,3,113.07
SO-13166,81,231,2018-03-29,2018-04-11,2018-04-20,100.2,2,50.1
SO-15582,70,59,2018-10-13,2018-10-17,2018-10-23,219.93,3,73.31
SO-15585,81,129,2024-04-20,2024-04-25,2024-04-28,239.88,4,59.97
SO-15587,74,170,2024-06-18,2024-06-24,2024-06-25,176.58,3,58.86
SO-15590,50,220,2024-06-17,2024-06-23,2024-06-27,238.62,2,119.31
SO-13445,90,497,2021-12-19,2022-01-02,,431.5,2,215.75
SO-15596,92,443,2018-10-01,2018-10-12,2018-10-19,40.52,2,20.26
SO-15598,75,95,2020-08-17,2020-08-23,2020-09-02,70.75,1,70.75
SO-14847,36,466,2023-10-08,2023-10-18,2023-10-25,282.43,1,282.43
SO-15602,72,495,2019-02-28,2019-03-03,2019-03-13,349.9,5,69.98
SO-15605,95,123,2018-06-17,2018-07-01,2018-07-05,342.0,5,68.4
SO-15606,81,362,2020-10-01,2020-10-07,2020-10-12,119.02,2,59.51
SO-15607,62,87,2023-12-31,2024-01-13,2024-01-20,320.13,3,106.71
SO-12391,27,25,2019-07-22,2019-07-29,2019-08-03,2006.12,4,501.53
SO-15612,67,287,2019-06-17,2019-06-29,2019-06-30,2100.05,5,420.01
SO-10970,102,305,2021-02-11,2021-02-13,2021-02-13,703.4,4,175.85
SO-15617,33,131,2022-04-13,2022-04-25,2022-05-05,331.34,1,331.34
SO-15620,59,186,2021-05-27,2021-05-30,2021-06-03,1345.72,4,336.43
SO-15623,110,334,2021-10-10,2021-10-22,2021-10-24,382.98,2,191.49
SO-11473,108,498,2023-07-23,2023-07-31,2023-07-31,90.86,1,90.86
SO-15627,43,477,2019-01-24,2019-01-27,2019-01-28,698.8,5,139.76
SO-15629,74,498,2024-07-26,2024-07-27,,225.28,4,56.32
SO-15631,93,432,2020-04-12,2020-04-21,2020-04-24,291.15,5,58.23
SO-15634,68,69,2019-03-21,2019-04-03,2019-04-03,43.2,1,43.2
SO-15637,76,432,2018-03-28,2018-04-05,2018-04-05,129.98,2,64.99
SO-15640,54,471,2022-11-16,2022-11-29,2022-12-08,593.84,2,296.92
SO-15641,74,494,2023-10-10,2023-10-14,2023-10-18,247.1,5,49.42
SO-15644,39,277,2022-12-09,2022-12-23,2022-12-29,1087.56,2,543.78
SO-15647,111,138,2021-10-25,2021-11-01,2021-11-06,872.32,4,218.08
SO-15650,66,83,2023-08-19,2023-08-21,2023-08-28,2379.2,5,475.84
SO-15651,25,158,2021-09-29,2021-10-12,2021-10-14,312.56,2,156.28
SO-15652,8,111,2019-05-28,2019-06-11,2019-06-17,5162.01,3,1720.67
SO-15653,2,314,2018-05-16,2018-05-24,2018-05-28,3329.36,1,3329.36
SO-15654,83,77,2021-01-18,2021-01-26,2021-02-01,248.6,4,62.15
SO-15657,74,304,2018-04-12,2018-04-13,2018-04-18,103.32,2,51.66
SO-15658,18,253,2022-11-15,2022-11-19,2022-11-22,9574.17,3,3191.39
SO-15661,30,239,2019-07-27,2019-08-09,2019-08-12,1485.88,4,371.47
SO-15662,30,415,2020-07-28,2020-08-09,2020-08-16,294.72,1,294.72
SO-15133,5,105,2022-12-31,2023-01-01,2023-01-05,6027.4,2,3013.7
SO-15667,27,274,2021-02-24,2021-03-02,2021-03-08,475.64,1,475.64
SO-15668,35,238,2020-06-16,2020-06-24,2020-06-25,2380.4,5,476.08
SO-15671,87,59,2023-05-10,2023-05-17,2023-05-26,64.36,4,16.09
SO-15673,109,362,2021-12-31,2022-01-05,2022-01-09,386.76,2,193.38
SO-15675,80,343,2019-10-07,2019-10-14,2019-10-18,48.29,1,48.29
SO-15678,78,220,2023-11-10,2023-11-19,2023-11-24,300.35,5,60.07
SO-15679,82,412,2024-06-01,2024-06-02,2024-06-05,450.95,5,90.19
SO-15682,67,442,2020-06-10,,2020-06-24,398.9,1,398.9
SO-13232,97,298,2022-09-19,2022-09-25,2022-09-30,117.8,1,117.8
SO-15686,95,333,2023-11-17,2023-11-24,2023-12-04,70.83,1,70.83
SO-15688,12,446,2021-05-04,2021-05-18,2021-05-27,11514.45,5,2302.89
SO-15691,79,46,2018-01-04,2018-01-08,2018-01-16,139.23,3,46.41
SO-15692,42,181,2024-05-07,2024-05-20,2024-05-26,1343.42,2,671.71
SO-15694,30,306,2024-10-08,2024-10-13,2024-10-22,1198.17,3,399.39
SO-15696,101,381,2021-03-17,2021-03-24,2021-03-29,538.12,4,134.53
SO-15699,63,112,2018-05-09,2018-05-10,2018-05-12,37.79,1,37.79
SO-15700,49,344,2022-03-21,2022-03-25,2022-04-04,755.9,2,377.95
SO-15703,106,96,2019-11-28,2019-12-10,2019-12-13,78.36,3,26.12
SO-15704,55,342,2022-05-23,2022-05-24,2022-05-25,1341.2,5,268.24
SO-15706,93,497,2018-04-04,2018-04-16,2018-04-23,128.44,2,64.22
SO-15708,100,394,2024-04-03,2024-04-13,2024-04-23,502.54,2,251.27
SO-15710,12,248,2022-10-31,2022-11-13,2022-11-13,11487.25,5,2297.45
SO-15712,99,363,2022-02-07,2022-02-18,2022-02-26,114.31,1,114.31
SO-15714,54,223,2024-06-11,2024-06-25,2024-06-29,1136.37,3,378.79
SO-15717,57,394,2024-02-28,2024-02-29,2024-03-05,917.34,2,458.67
SO-15719,12,284,2020-02-23,2020-03-02,2020-03-10,7040.28,3,2346.76
SO-15722,65,122,2022-12-28,2023-01-02,2023-01-05,1835.43,3,611.81
SO-15723,65,21,2022-06-07,2022-06-10,2022-06-15,568.72,1,568.72
SO-15726,50,144,2022-05-30,2022-06-12,2022-06-21,198.5,2,99.25
SO-11907,68,208,2024-09-02,2024-09-08,2024-09-10,43.17,1,43.17
SO-15731,58,33,2018-01-21,2018-01-30,2018-02-07,186.9,1,186.9
SO-15733,1,464,2021-05-12,2021-05-22,2021-05-22,8077.4,2,4038.7
SO-15736,16,337,2018-12-02,2018-12-09,2018-12-10,3815.46,2,1907.73
SO-15739,74,418,2022-07-18,2022-07-30,2022-08-04,162.93,3,54.31
SO-15740,82,289,2018-07-01,2018-07-02,2018-07-06,85.91,1,85.91
SO-15743,54,366,2022-07-01,2022-07-02,,670.56,2,335.28
SO-15744,76,174,2023-05-28,2023-06-01,2023-06-09,56.84,1,56.84
SO-15746,104,182,2023-03-23,2023-03-25,2023-04-02,120.78,1,120.78
SO-15747,77,152,2024-10-24,2024-11-03,2024-11-12,78.58,1,78.58
SO-15749,44,62,2024-06-15,2024-06-17,2024-06-27,528.5,5,105.7
SO-13347,56,408,2023-07-11,2023-07-13,2023-07-20,80.65,1,80.65
SO-15755,21,385,2024-04-06,2024-04-18,2024-04-23,582.92,1,582.92
SO-15756,76,113,2020-04-30,2020-05-14,2020-05-16,70.86,1,70.86
SO-15757,73,447,2020-12-22,2020-12-23,2021-01-02,40.78,1,40.78
SO-15759,64,186,2023-11-09,2023-11-18,2023-11-23,340.92,4,85.23
SO-15760,9,354,2020-01-13,2020-01-20,2020-01-22,2518.53,1,2518.53
SO-15762,10,220,2021-07-26,2021-08-03,2021-08-13,2804.14,1,2804.14
SO-15763,70,42,2019-05-13,2019-05-24,2019-05-26,147.42,2,73.71
SO-15764,24,167,2022-01-02,2022-01-12,2022-01-20,608.24,4,152.06
SO-15765,15,405,2021-03-11,2021-03-25,2021-04-04,12300.63,3,4100.21
SO-15766,109,11,2024-07-14,2024-07-26,2024-08-01,228.02,1,228.02
SO-14207,4,177,2019-10-31,2019-11-02,2019-11-03,8400.92,2,4200.46
SO-15770,101,141,2019-02-27,2019-03-11,2019-03-19,113.32,1,113.32
SO-15773,90,39,2024-11-08,2024-11-16,2024-11-17,554.01,3,184.67
SO-15776,42,135,2021-02-22,,2021-03-09,654.78,1,654.78
SO-15778,107,466,2023-08-17,2023-08-18,2023-08-24,320.34,2,160.17
SO-15781,29,351,2024-12-07,2024-12-18,2024-12-26,836.58,3,278.86
SO-15783,11,157,2019-08-10,2019-08-21,2019-08-30,3719.74,1,3719.74
SO-11747,56,92,2021-07-19,2021-08-02,2021-08-05,370.85,5,74.17
SO-15787,25,23,2019-01-28,2019-02-04,2019-02-08,643.76,4,160.94
SO-15789,87,365,2022-03-18,2022-03-27,2022-04-01,89.95,5,17.99
SO-15790,78,413,2023-01-01,2023-01-08,2023-01-09,72.14,1,72.14
SO-15792,2,394,2020-02-16,2020-02-21,2020-03-01,13583.95,5,2716.79
SO-15795,101,346,2022-08-19,2022-08-27,2022-09-06,108.15,1,108.15
SO-14421,106,351,2021-04-24,2021-04-25,2021-04-27,25.96,1,25.96
